Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Reporting Zone,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
2019,May,1059,MOWI Canada West,Sargeaunt Pass,-126.18595,50.67346,Broughton Archipelago,Routine monitoring,2019-05-16,2,1.33,0.18,3.55,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,May,1059,MOWI Canada West,Sargeaunt Pass,-126.18595,50.67346,Broughton Archipelago,Routine monitoring,2019-05-23,3,0.1,0.03,4.27,1.13,,1
2019,May,1059,MOWI Canada West,Sargeaunt Pass,-126.18595,50.67346,Broughton Archipelago,Routine monitoring,2019-05-28,2,0.1,0.05,1.93,1.45,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,May,465,MOWI Canada West,Swanson,-126.70473,50.61871,Broughton Archipelago,Routine monitoring,2019-05-07,3,0.1,0.02,0.1,0.02,,2
2019,May,465,MOWI Canada West,Swanson,-126.70473,50.61871,Broughton Archipelago,Routine monitoring,2019-05-14,3,0.02,0,0.08,0.12,,2
2019,May,465,MOWI Canada West,Swanson,-126.70473,50.61871,Broughton Archipelago,Routine monitoring,2019-05-20,2,0.03,0,0.35,0.1,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,465,MOWI Canada West,Swanson,-126.70473,50.61871,Broughton Archipelago,Routine monitoring,2019-05-28,3,0.02,0,0.98,0.17,,2
2019,May,465,MOWI Canada West,Swanson,-126.70473,50.61871,Broughton Archipelago,Routine monitoring,2019-05-30,3,0.03,0,1.7,0.17,,2
2019,May,739,MOWI Canada West,Upper Retreat,-126.5681,50.72183,Broughton Archipelago,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2019,May,820,MOWI Canada West,Wicklow Point,-126.69153,50.78659,Broughton Archipelago,Routine monitoring,2019-05-06,2,5.38,1.25,9.73,3.53,"Management action planned (In-feed treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,820,MOWI Canada West,Wicklow Point,-126.69153,50.78659,Broughton Archipelago,Pre-treatment,2019-05-09,2,5.1,1.95,4.75,5.28,"Management action planned (In-feed treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,820,MOWI Canada West,Wicklow Point,-126.69153,50.78659,Broughton Archipelago,Routine monitoring,2019-05-19,2,2.08,0.65,1.15,0.28,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,820,MOWI Canada West,Wicklow Point,-126.69153,50.78659,Broughton Archipelago,Routine monitoring,2019-05-27,4,0.73,0.29,0.04,0.09,,2
2019,May,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,2019-05-01,3,0.2,0.02,3.53,0.75,,1
2019,May,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,2019-05-08,3,0.4,0.07,6.32,1.9,,1
2019,May,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Routine monitoring,2019-05-15,3,0.22,0.05,5.17,2.28,,1
2019,May,7713,MOWI Canada West,Cougar,-128.57432,52.71993,Central Coast,Routine monitoring,2019-05-10,3,0.07,0,2.6,0.38,,1
2019,May,7713,MOWI Canada West,Cougar,-128.57432,52.71993,Central Coast,Routine monitoring,2019-05-29,3,0.5,0.03,0.35,0.05,,1
2019,May,1691,MOWI Canada West,Kid Bay,-128.404313,52.801081,Central Coast,Routine monitoring,2019-05-08,3,0.47,0.13,0.32,0.02,,2
2019,May,1691,MOWI Canada West,Kid Bay,-128.404313,52.801081,Central Coast,Routine monitoring,2019-05-15,3,0.32,0.1,0.1,0.28,,2
2019,May,1691,MOWI Canada West,Kid Bay,-128.40431,52.80108,Central Coast,Routine monitoring,2019-05-22,3,0.6,0.35,0.17,0.03,,2
2019,May,1691,MOWI Canada West,Kid Bay,-128.40431,52.80108,Central Coast,Routine monitoring,2019-05-29,3,1.28,0.63,0.08,0.13,,2
2019,May,227,Cermaq Canada,Bawden,-126.007418,49.309053,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (<21 days post in-feed treatment),1
2019,May,520,Cermaq Canada,Bedwell,-125.81247,49.26548,Clayoquot Sound,Routine monitoring,n/a,,,,,,Count(s) not required (harvesting),2
2019,May,1148,Cermaq Canada,Binns Island,-125.95328,49.34182,Clayoquot Sound,Routine monitoring,2019-05-07,2,0.07,0.02,0,0,"Management action planned (In-feed treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,May,234,Cermaq Canada,Dixon Bay,-126.150552,49.405004,Clayoquot Sound,Pre-treatment,2019-05-08,3,0.13,0.02,0.23,0.83,Management action planned (In-feed treatment),1
2019,May,234,Cermaq Canada,Dixon Bay,-126.15055,49.405,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (<21 days post in-feed treatment),1
2019,May,1507,Cermaq Canada,Millar Channel,-126.09003,49.37622,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (<21 days post in-feed treatment),1
2019,May,543,Cermaq Canada,Mussel Rock,-125.86762,49.25925,Clayoquot Sound,Routine monitoring,2019-05-18,2,0.07,0.07,0.02,0.25,,1
2019,May,543,Cermaq Canada,Mussel Rock,-125.86762,49.25925,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Count(s) not performed (health management action),1
2019,May,6668,Cermaq Canada,Plover Point,-125.76693,49.21433,Clayoquot Sound,Routine monitoring,2019-05-15,3,9.52,4.72,0.1,0.04,Harvesting,2
2019,May,6668,Cermaq Canada,Plover Point,-125.76693,49.21433,Clayoquot Sound,Routine monitoring,2019-05-30,3,4.2,3.1,0.32,0,Harvesting,2
2019,May,314,Cermaq Canada,Ross Pass,-126.04849,49.32437,Clayoquot Sound,Pre-treatment,2019-05-11,3,0.05,0,0.08,0,Management action planned (In-feed treatment),1
2019,May,314,Cermaq Canada,Ross Pass,-126.04849,49.32437,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (<21 days post in-feed treatment),1
2019,May,527,Cermaq Canada,Saranac Island,-125.90671,49.24803,Clayoquot Sound,Routine monitoring,2019-05-01,2,0,0,0,0.02,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,May,527,Cermaq Canada,Saranac Island,-125.90671,49.24803,Clayoquot Sound,Routine monitoring,2019-05-29,2,0.19,0,0.09,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,May,304,Cermaq Canada,Raza Island,-125.00882,50.32159,Discovery Passage,Routine monitoring,2019-05-10,3,1.69,0.91,0.09,0.04,,2
2019,May,304,Cermaq Canada,Raza Island,-125.00882,50.32159,Discovery Passage,Routine monitoring,2019-05-25,3,1.45,0.91,0.05,0.12,,2
2019,May,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-05-06,2,0.05,0.03,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-05-12,3,0.1,0.08,0,0,,2
2019,May,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-05-20,2,0.03,0.03,0,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-05-22,4,0.74,0.15,4.19,0.85,,2
2019,May,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-05-27,3,0.18,0.12,0.12,0.02,,2
2019,May,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-05-29,3,0.23,0.1,3.55,1.15,,2
2019,May,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,2019-05-05,2,0.73,0.1,0.68,0.1,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,2019-05-13,2,1.05,0.33,1,0.1,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,2019-05-20,2,2.53,1.15,2.15,0.28,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Threshold exceedance,2019-05-27,3,3.08,0.83,3.15,0.42,Management action planned (In-feed treatment),2
2019,May,1581,MOWI Canada West,Hardwicke,-125.76974,50.41339,Discovery Passage,Post in-feed treatment,2019-05-12,3,0.23,0.17,0.03,0,,2
2019,May,1581,MOWI Canada West,Hardwicke,-125.76974,50.41339,Discovery Passage,Routine monitoring,2019-05-26,3,0.5,0.23,0,0.02,,2
2019,May,1581,MOWI Canada West,Hardwicke,-125.76974,50.41339,Discovery Passage,Routine monitoring,2019-05-30,2,0.05,0.03,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,100,MOWI Canada West,Lees Bay,-125.70029,50.41063,Discovery Passage,Routine monitoring,2019-05-05,3,0.67,0.2,1.97,0.2,,2
2019,May,100,MOWI Canada West,Lees Bay,-125.70029,50.41063,Discovery Passage,Routine monitoring,2019-05-10,2,1.03,0.4,2.8,0.1,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,100,MOWI Canada West,Lees Bay,-125.70029,50.41063,Discovery Passage,Routine monitoring,2019-05-19,2,1.05,0.5,1.25,0.18,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,100,MOWI Canada West,Lees Bay,-125.70029,50.41063,Discovery Passage,Routine monitoring,2019-05-27,2,1.3,0.58,4.53,0.23,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,100,MOWI Canada West,Lees Bay,-125.70029,50.41063,Discovery Passage,Routine monitoring,2019-05-31,3,1.58,0.67,1.32,0.4,,2
2019,May,78,MOWI Canada West,Phillips Arm,-125.35658,50.48825,Discovery Passage,Routine monitoring,2019-05-02,3,0.08,0.05,0.18,0.07,,2
2019,May,78,MOWI Canada West,Phillips Arm,-125.35658,50.48825,Discovery Passage,Routine monitoring,2019-05-07,2,0.1,0.05,0,0.08,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,78,MOWI Canada West,Phillips Arm,-125.35658,50.48825,Discovery Passage,Routine monitoring,2019-05-15,3,0.12,0.05,0.15,0.02,,2
2019,May,78,MOWI Canada West,Phillips Arm,-125.35658,50.48825,Discovery Passage,Routine monitoring,2019-05-22,2,0.1,0.03,0.05,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,78,MOWI Canada West,Phillips Arm,-125.35658,50.48825,Discovery Passage,Routine monitoring,2019-05-28,3,0.05,0.03,0.32,0.05,,2
2019,May,1136,MOWI Canada West,Shaw Point,-125.88981,50.48527,Discovery Passage,Post mechanical removal or bath treatment,2019-05-01,4,0.98,0.65,0.08,0.08,,2
2019,May,1136,MOWI Canada West,Shaw Point,-125.88981,50.48527,Discovery Passage,Threshold exceedance; Pre-treatment,2019-05-03,10,4.31,1.18,2.01,1.03,Management action planned (Non-medicinal bath treatment),2
2019,May,1136,MOWI Canada West,Shaw Point,-125.88981,50.48527,Discovery Passage,Post mechanical removal or bath treatment,2019-05-07,10,1.18,0.48,0.06,0,,2
2019,May,1136,MOWI Canada West,Shaw Point,-125.88981,50.48527,Discovery Passage,Routine monitoring,2019-05-19,3,1.07,0.42,0.03,0,,2
2019,May,1136,MOWI Canada West,Shaw Point,-125.88981,50.48527,Discovery Passage,Routine monitoring,2019-05-24,2,1.5,0.83,0.23,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,380,MOWI Canada West,Sonora Point,-125.30517,50.42362,Discovery Passage,Routine monitoring,2019-05-01,3,0.35,0.17,0.33,0.22,,2
2019,May,380,MOWI Canada West,Sonora Point,-125.30517,50.42362,Discovery Passage,Routine monitoring,2019-05-08,2,0.03,0,0.13,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,380,MOWI Canada West,Sonora Point,-125.30517,50.42362,Discovery Passage,Routine monitoring,2019-05-15,3,0.22,0.13,0.27,0.15,,2
2019,May,380,MOWI Canada West,Sonora Point,-125.30517,50.42362,Discovery Passage,Routine monitoring,2019-05-22,2,0.3,0.13,0.68,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,380,MOWI Canada West,Sonora Point,-125.30517,50.42362,Discovery Passage,Routine monitoring,2019-05-29,3,0.43,0.12,0.45,0.25,,2
2019,May,1863,Grieg Seafood BC,Esperanza,-126.76145,49.87814,Esperanza Inlet,Routine monitoring,2019-05-07,3,16.05,6.33,0,0,Management action planned (Medicinal bath treatment),2
2019,May,1863,Grieg Seafood BC,Esperanza,-126.76145,49.87814,Esperanza Inlet,Pre-treatment,2019-05-21,4,10.16,4.75,0.03,0,Management action planned (Medicinal bath treatment),2
2019,May,1862,Grieg Seafood BC,Hecate,-126.7573,49.86799,Esperanza Inlet,Pre-treatment,2019-05-08,3,18.07,9.28,0.97,0,Harvesting; Management action planned (Medicinal bath treatment),2
2019,May,1862,Grieg Seafood BC,Hecate,-126.7573,49.86799,Esperanza Inlet,Post mechanical removal or bath treatment,2019-05-18,3,1.77,1.68,0,0,,2
2019,May,1079,Grieg Seafood BC,Steamer,-126.790878,49.887611,Esperanza Inlet,Pre-treatment,2019-05-07,3,31.8,14.17,0.13,0,Management action planned (Medicinal bath treatment),2
2019,May,1079,Grieg Seafood BC,Steamer,-126.790878,49.887611,Esperanza Inlet,Post mechanical removal or bath treatment,2019-05-29,2,8.53,6.25,0,0,"Harvesting; Management action planned (Medicinal bath treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,1738,Grieg Seafood BC,Atrevida,-126.454039,49.656033,Nootka Sound,Routine monitoring,2019-05-28,3,0.22,0.12,0.07,0,,1
2019,May,1738,Grieg Seafood BC,Atrevida,-126.45404,49.65603,Nootka Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2019,May,1789,Grieg Seafood BC,Concepcion,-126.47587,49.65923,Nootka Sound,Routine monitoring,2019-05-05,3,0.23,0.12,0.02,0,,1
2019,May,1789,Grieg Seafood BC,Concepcion,-126.47587,49.65923,Nootka Sound,Routine monitoring,2019-05-23,3,0.1,0,0.13,0.81,,1
2019,May,1762,Grieg Seafood BC,Gore,-126.43167,49.6466,Nootka Sound,Routine monitoring,2019-05-12,3,0.03,0.03,0,0,,1
2019,May,1762,Grieg Seafood BC,Gore,-126.43167,49.6466,Nootka Sound,Routine monitoring,2019-05-28,3,0.27,0.17,0.18,0,,1
2019,May,1849,Grieg Seafood BC,Muchalat North,-126.33953,49.64394,Nootka Sound,Routine monitoring,2019-05-07,3,0.02,0.02,0,0,,1
2019,May,1849,Grieg Seafood BC,Muchalat North,-126.33953,49.64394,Nootka Sound,Routine monitoring,2019-05-19,3,0.08,0.05,0,0,,1
2019,May,1849,Grieg Seafood BC,Muchalat North,-126.33953,49.64394,Nootka Sound,Routine monitoring,2019-05-22,3,0.3,0.15,0,0.03,,1
2019,May,1705,Grieg Seafood BC,Williamson,-126.42849,49.65623,Nootka Sound,Routine monitoring,2019-05-07,3,0.07,0.02,0,0,,1
2019,May,1705,Grieg Seafood BC,Williamson,-126.42849,49.65623,Nootka Sound,Routine monitoring,2019-05-23,3,0.1,0.03,0.07,0.03,,1
2019,May,892,MOWI Canada West,Bell Island,-127.52057,50.83242,Port Hardy,Routine monitoring,2019-05-03,3,0.92,0.37,0.22,0.07,,1
2019,May,892,MOWI Canada West,Bell Island,-127.52057,50.83242,Port Hardy,Routine monitoring,2019-05-11,3,0.65,0.15,0.37,0.1,,1
2019,May,892,MOWI Canada West,Bell Island,-127.52057,50.83242,Port Hardy,Routine monitoring,2019-05-13,3,0.47,0.08,0.42,0.25,,1
2019,May,892,MOWI Canada West,Bell Island,-127.52057,50.83242,Port Hardy,Routine monitoring,2019-05-21,3,0.6,0.17,0.13,0.02,,1
2019,May,892,MOWI Canada West,Bell Island,-127.52057,50.83242,Port Hardy,Routine monitoring,2019-05-28,3,0.67,0.35,0.23,0.12,,1
2019,May,1288,MOWI Canada West,Doyle Island,-127.48698,50.81456,Port Hardy,Routine monitoring,2019-05-23,3,0.12,0.05,0.45,0,,2
2019,May,1288,MOWI Canada West,Doyle Island,-127.48698,50.81456,Port Hardy,Routine monitoring,2019-05-28,3,0.08,0.05,0.53,0,,2
2019,May,1293,MOWI Canada West,Duncan Island,-127.55568,50.8195,Port Hardy,Routine monitoring,2019-05-01,3,0.02,0.02,0,0,,2
2019,May,1293,MOWI Canada West,Duncan Island,-127.55568,50.8195,Port Hardy,Routine monitoring,2019-05-08,3,0,0,0,0,,2
2019,May,1293,MOWI Canada West,Duncan Island,-127.55568,50.8195,Port Hardy,Routine monitoring,2019-05-15,3,0.22,0.2,0.17,0,,2
2019,May,1293,MOWI Canada West,Duncan Island,-127.55568,50.8195,Port Hardy,Routine monitoring,2019-05-22,3,0.12,0,0.43,0.12,,2
2019,May,1293,MOWI Canada West,Duncan Island,-127.55568,50.8195,Port Hardy,Routine monitoring,2019-05-29,3,0.02,0.02,2.53,0.05,,2
2019,May,7053,MOWI Canada West,Ghi ya,-127.93638,50.90078,Port Hardy,Routine monitoring,2019-05-01,3,0.38,0.18,0.67,0.1,,1
2019,May,7053,MOWI Canada West,Ghi ya,-127.93638,50.90078,Port Hardy,Routine monitoring,2019-05-05,2,0.65,0.13,0.18,0.25,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,May,7053,MOWI Canada West,Ghi ya,-127.93638,50.90078,Port Hardy,Routine monitoring,2019-05-13,3,0.57,0.33,0.22,0.17,,1
2019,May,7053,MOWI Canada West,Ghi ya,-127.93638,50.90078,Port Hardy,Routine monitoring,2019-05-20,2,0.88,0.33,0.28,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,May,7053,MOWI Canada West,Ghi ya,-127.93638,50.90078,Port Hardy,Routine monitoring,2019-05-29,3,0.63,0.18,7.18,0.48,,1
2019,May,1198,MOWI Canada West,Raynor,-127.25359,50.89253,Port Hardy,Routine monitoring,2019-05-01,3,0.37,0.03,1.4,0.28,,1
2019,May,1198,MOWI Canada West,Raynor,-127.25359,50.89253,Port Hardy,Routine monitoring,2019-05-09,3,0.3,0.03,0.72,0.03,,1
2019,May,1198,MOWI Canada West,Raynor,-127.25359,50.89253,Port Hardy,Routine monitoring,2019-05-15,3,0.62,0.1,0.78,1.42,,1
2019,May,1198,MOWI Canada West,Raynor,-127.25359,50.89253,Port Hardy,Routine monitoring,2019-05-25,3,0.88,0.6,0.75,0.92,,1
2019,May,1198,MOWI Canada West,Raynor,-127.25359,50.89253,Port Hardy,Routine monitoring,2019-05-30,3,0.33,0.08,4.32,0.75,,1
2019,May,1382,MOWI Canada West,Robertson,-127.425365,50.932418,Port Hardy,Routine monitoring,2019-05-13,3,0.1,0.08,0,0,,2
2019,May,1382,MOWI Canada West,Robertson,-127.42537,50.93242,Port Hardy,Routine monitoring,2019-05-28,3,0.25,0.2,0.38,0.12,,2
2019,May,831,MOWI Canada West,Shelter Pass,-127.500402,50.884141,Port Hardy,Routine monitoring,2019-05-05,3,1.92,0.78,0.7,0.53,,2
2019,May,831,MOWI Canada West,Shelter Pass,-127.500402,50.884141,Port Hardy,Routine monitoring,2019-05-12,2,3.55,2.4,1.7,0.3,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,831,MOWI Canada West,Shelter Pass,-127.500402,50.884141,Port Hardy,Threshold exceedance,2019-05-19,3,4.32,2.48,0.5,0.35,Management action planned (In-feed treatment),2
2019,May,831,MOWI Canada West,Shelter Pass,-127.5004,50.88414,Port Hardy,Routine monitoring,2019-05-23,2,2.93,1.35,1.88,0.3,"Management action planned (In-feed treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,May,144,MOWI Canada West,Koskimo,-127.88988,50.45861,Quatsino Sound,Routine monitoring,2019-05-05,3,0.38,0.12,2.52,1.92,,1
